doi,title,year,citations,is_oa,type,source_journal,abstract,ASL,MWL,LD,LC,JD,HD,NCC,ncc_group,mean_citations
https://doi.org/10.5006/2026,Effect of H2S on the Corrosion Behavior of Pipeline Steels in Supercritical and Liquid CO2 Environments,2016,91,False,article,CORROSION,"The objective of the present study is to evaluate the corrosion properties of pipeline steels in CO2/H2S/H2O mixtures with different amounts of water (undersaturated and saturated) related to a natural gas transportation pipeline. Corrosion behavior of carbon steel, 1Cr steel, and 3Cr steel was evaluated using an autoclave with different combinations of CO2 partial pressure and temperature (8 MPa/25°C and 12 MPa/80°C) with 200 ppm H2S. The corrosion rate of samples was determined by weight-loss measurements. The surface morphology and the composition of the corrosion product layers were analyzed using surface analytical techniques (scanning electron microscopy and energy dispersive x-ray spectroscopy). Results showed that the corrosion rate of materials in supercritical and liquid phase CO2 saturated with water was very low (&amp;lt;0.01 mm/y). However, adding 200 ppm of H2S to the supercritical and liquid CO2 system caused mild corrosion (&amp;lt;0.5 mm/y). Reducing water content to 100 ppm in the supercritical and liquid CO2 systems with 200 ppm of H2S reduced the corrosion rate to less than 0.01 mm/y.",16.8,6.583333333333333,0.7202380952380952,0.6011904761904762,0.023809523809523808,0.005952380952380952,3.8660130718954244,2016,23.53846153846154
https://doi.org/10.5006/2904,A Review of Recent Advances in the Understanding of Liquid Metal Embrittlement,2018,85,True,article,CORROSION,"Significant advances in the study of liquid metal embrittlement have occurred since 2000 but there have been few reviews of the liquid metal embrittlement literature since that time. This review discusses recent advances in modeling and testing. Specific solid–liquid systems (including steel exposed to molten lead–bismuth and aluminum–gallium) are reviewed. Relationships between various studies are considered and the need for careful test protocols is emphasized. The individual effects of wetting, crack initiation, and propagation are discussed. Mechanisms of liquid metal embrittlement including interatomic and mass transport-based phenomena are analyzed.",14.833333333333334,7.348314606741573,0.6966292134831461,0.7528089887640449,0.02247191011235955,0.0449438202247191,4.885533365806138,2018,17.39830508474576
https://doi.org/10.5006/2563,Corrosion in the Human Body: Metallic Implants in the Complex Body Environment,2017,83,False,article,CORROSION,"Metals and alloys have been used in the human body as biomaterials to repair, replace, or augment tissues and structures for many decades. A principal concern in the use of metals in the body is the corrosion behavior of these materials. Titanium-based, cobalt-chromium-molybdenum-based, and stainless steel-based alloys comprise the preponderant metals used in orthopedic, dental, and cardiovascular medical devices across a wide range of applications. Each experiences challenging and unique environments. These environments include the electrochemical environment developed by the living system (i.e., the biological environment) and the mechanical environment. This article will provide a brief overview of the nature of the corrosion and tribocorrosion processes present in the human body by focusing on implant retrievals. Examples of corrosion damage in retrieved medical devices will be described and some of the underlying mechanisms and processes of corrosion will be presented. These include tribocorrosion processes and the role that inflammatory species play on corrosion attack. Some unique elements of corrosion in the human body will be discussed including the active response of the biological system to corrosion reactions (oxidation and reduction), and the effect of biological processes on corrosion will be presented.",17.363636363636363,6.87958115183246,0.5759162303664922,0.5497382198952879,0.031413612565445025,0.015706806282722512,4.381231671554253,2017,18.944444444444443
https://doi.org/10.5006/3282,A Review of the Application of Finite Element Method (FEM) to Localized Corrosion Modeling,2019,83,True,article,CORROSION,"The modeling of localized corrosion has usually focused on calculating the spatial and/or temporal distributions of chemical species, potential, and current. These are affected by the reactions considered, the geometry, and the modes of mass transport of importance. Finite element method (FEM) is a numerical technique to obtain approximate solutions to the differential equations based on different types of discretization in which the domain of interest is divided into different types of elements. The introduction of the FEM opened a variety of opportunities for increasing the complexity, and therefore the fidelity, of the localized corrosion conditions considered. This article first briefly introduces the FEM technique before describing the choices the modeler has with regards to the governing equations for the system. The history of the application of FEM to localized corrosion is given, highlighting the different aspects of localized corrosion that have been successfully modeled. Finally, some of the current challenges in FEM modeling of localized corrosion are outlined.",22.714285714285715,6.754716981132075,0.6037735849056604,0.5849056603773585,0.018867924528301886,0.025157232704402517,5.42899233942251,2019,15.288288288288289
https://doi.org/10.5006/2458,A Critical Review on Corrosion and Runoff from Zinc and Zinc-Based Alloys in Atmospheric Environments,2017,81,False,article,CORROSION,"This critical review aims at addressing important issues concerning zinc corrosion and zinc runoff processes of zinc or zinc alloyed with aluminum or magnesium exposed to atmospheric environments. The evolution of the corrosion product (patina) layer is very important for both processes. While corrosion largely is controlled by electrochemical reactions at the metal/patina interface, runoff is predominantly governed by chemical reactions at the patina/atmosphere interface. The gradual evolution of compounds in zinc patina follows one of two main routes: one in more sulfur-dominated and one in more chloride-dominated environments. Because of climatic changes and reduction of sulfur-containing atmospheric species in many parts of the world, the chloride-route is expected to dominate over the sulfur-route. Alloying with aluminum and magnesium results in substantial improvement in corrosion protection, whereby several mechanisms have been proposed. The released amount of zinc is highly dependent on the amount of rainfall, also on sulfur dioxide concentration or deposition, and to only a low extent on chloride deposition. Based on all runoff data, a model is presented which predicts 70% of all observed zinc runoff rates within 40% from their measured value.",23.125,6.762162162162162,0.6162162162162163,0.6054054054054054,0.032432432432432434,0.016216216216216217,4.2756598240469215,2017,18.944444444444443
https://doi.org/10.5006/1927,"Environmental Degradation of Marine Aluminum Alloys—Past, Present, and Future",2015,74,False,article,CORROSION,"Aluminum alloy usage in maritime environments has fluctuated over the past 125 years with localized corrosion or environment sensitive cracking during service repeatedly preventing their full commercial exploitation, despite a series of innovations. Following a historical overview, discussion will focus on aluminum-magnesium alloys, highlighting current corrosion-related issues (e.g., intergranular corrosion, environment sensitive cracking) and potential opportunities to eliminate these problems in future commercial alloys.",16.0,8.09375,0.734375,0.90625,0.078125,0.015625,3.40974866717441,2015,21.702479338842974
https://doi.org/10.5006/2506,"On the Intergranular Corrosion and Hardness Evolution of 6xxx Series Al Alloys as a Function of Si:Mg Ratio, Cu Content, and Aging Condition",2017,72,True,article,CORROSION,"The intergranular corrosion (IGC) and hardness associated with 6xxx series aluminum alloy sheets, varying in composition (namely Si:Mg ratio and Cu content), were systematically studied in four different aging conditions. The IGC of each alloy was studied using ASTM G110, scanning electron microscopy, and optical microscopy. Scanning transmission electron microscopy was also used to rationalize the grain boundary chemistry of the relevant alloys. It was revealed that the severity of IGC depends on the continuity and type of grain boundary phases. The property space reported herein reveals prospects for the optimization of 6xxx series alloy compositions.",19.2,6.791666666666667,0.71875,0.6979166666666666,0.052083333333333336,0.010416666666666666,3.80058651026393,2017,18.944444444444443
https://doi.org/10.5006/2615,Peridynamic Modeling of Repassivation in Pitting Corrosion of Stainless Steel,2017,72,False,article,CORROSION,"This article introduces repassivation and salt film formation models in a peridynamic formulation for corrosion damage. The model leads to autonomous generation of lacy covers in pitting corrosion and development of secondary pits. It does not require interface conditions. The electrical current density, usually provided as an input into the problem, is obtained as part of the solution procedure. Validation against available 2D experimental results on pitting corrosion shows the model to be predictive in terms of corrosion rate and pit shape evolution in time. The influence of electrolyte potential drop, applied potential, and chloride concentration on the pit shape, corrosion rate, and the lacy cover structure are studied. Results agree well with experimental observations.",16.428571428571427,6.7043478260869565,0.6782608695652174,0.7043478260869566,0.0782608695652174,0.008695652173913044,3.80058651026393,2017,18.944444444444443
https://doi.org/10.5006/1566,A Thermodynamic Model for the Prediction of Mild Steel Corrosion Products in an Aqueous Hydrogen Sulfide Environment,2015,71,False,article,CORROSION,"In the present study, a comprehensive thermodynamic model, depicted by Pourbaix diagrams, was developed with the relatively narrow focus on corrosion of mild steel in oil and gas field conditions. This thermodynamic model focuses on predicting the formation of metastable or stable corrosion products in sour environments at elevated temperature up to 250°C, which includes mackinawite (FeS), greigite (Fe3S4), the pyrrhotite group (Fe1–xS, x = 0 to 0.17), and pyrite (FeS2). The model is based on theoretical thermodynamic calculations and data found in the open literature. The appearance of Pourbaix diagram is significantly affected by temperature. Long-term corrosion experiments at two different temperature (25°C and 80°C) were conducted to investigate the corrosion product stability predictions made by the Pourbaix diagrams. The equilibrium state predicted in the Pourbaix diagrams was compared with the quasi-equilibrium state attained in the long-term experiments. To this end, the surface pH, bulk pH, ferrous ion concentration in solution, and corrosion potential were all monitored throughout the experiments. The morphology and composition of corrosion products formed on the mild steel sample surface was analyzed using scanning electron microscopy and x-ray diffraction. It was observed that the experimental results generally agreed with the predictions made by the Pourbaix diagrams.",20.1,6.850746268656716,0.6766169154228856,0.6019900497512438,0.01990049751243781,0.01990049751243781,3.271515613099772,2015,21.702479338842974
https://doi.org/10.5006/4179,A Review of the Governing Factors in Pit-to-Crack Transitions of Metallic Structures,2022,68,True,article,CORROSION,"Through a combination of mechanical stresses and corrosive environments, a material’s performance may be hindered by the complex evolution of damage due to stress corrosion cracking (SCC) or corrosion fatigue (CF). Understanding the contribution of the localized corrosion features, loading state, crack-formation features, local microstructure, and environment remains a critical issue when predicting crack initiation and propagation leading to potential metal failure. As such, the lifetimes of many exposed alloys are greatly reduced by the presence of corrosion damage and the prediction of this deleterious influence via standard fracture mechanics methods is nontrivial. Current knowledge is insufficient to fully address governing features and mechanism of the pit-to-crack transition, a common initiation mode of SCC and CF. This review examines current research of pit-to-crack transitions for various alloys and loading conditions and highlights critical areas of research necessary for informing the mechanism related to a material’s lifetime in a stressed corrosive environment.",30.2,7.112582781456954,0.6688741721854304,0.6556291390728477,0.039735099337748346,0.019867549668874173,11.333333333333334,2022,6.0
https://doi.org/10.5006/2976,Adsorption Behavior of Organic Corrosion Inhibitors on Metal Surfaces—Some New Insights from Molecular Simulations,2018,65,False,article,CORROSION,"Some recent efforts toward studying adsorption, aggregation, and self-assembly of corrosion inhibitor molecules near metal/water interfaces via classical molecular simulations are reported. Two different approaches have been used. In the first approach, a coarse-grained model of corrosion inhibitor molecules is studied, and the following key findings are found: (a) hydrophobic interactions between the alkyl tails of corrosion inhibitor molecules are important for the formation of adsorbed self-assembled layers on the metal surface, (b) the morphology of the adsorbed layers are strongly influenced by molecular geometry, and (c) the relative strength of interactions between polar head and metal and between alkyl tail and metal are important determinants of adsorbed conformations. In the second approach, fully atomistic simulations are performed for a bulk aqueous phase and near metal/water interfaces of two kinds of model inhibitor molecules—imidazolinium-type and quaternary ammonium-type surfactants. From these simulations, the following are concluded: (a) these inhibitor molecules aggregate in the bulk phase as spherical micelles, (b) the unaggregated inhibitor molecules have a strong tendency to adsorb onto metal surfaces while inhibitor micelles show only a weak tendency to adsorb, and experience a long-range repulsion from the surface. Finally, it is discussed how the coarse-grained and fully atomistic simulations present a unified molecular picture of adsorption and self-assembly of corrosion inhibitor molecules on metal surface.",36.0,7.101851851851852,0.6666666666666666,0.5277777777777778,0.023148148148148147,0.018518518518518517,3.735996103263517,2018,17.39830508474576
https://doi.org/10.5006/3741,"Corrosion of Additively Manufactured Stainless Steels—Process, Structure, Performance: A Review",2021,65,True,article,CORROSION,"The corrosion of additively manufactured (AM) metallic materials, such as stainless steels (SS), is a critical factor for their qualification and reliable use. This review assesses the emerging knowledgebase of powder-based laser AM SS corrosion and environmentally assisted cracking (EAC). The origins of AM-unique material features and their hierarchal impact on corrosion and EAC are addressed relative to conventionally processed SS. The effects of starting material, heat treatment, and surface finishing are substantively discussed. An assessment of the current status of AM corrosion research, scientific gaps, and research needs with greatest impact for AM SS advancement and qualification is provided.",20.0,6.97,0.71,0.71,0.06,0.0,8.600508905852417,2021,7.5576923076923075
https://doi.org/10.5006/3050,Density Functional Theory: An Essential Partner in the Integrated Computational Materials Engineering Approach to Corrosion,2019,58,False,article,CORROSION,"The utility of density functional theory (DFT) for modeling in materials science and engineering with a focus on corrosion, is broadly introduced, along with an introduction to the technique, its inputs and outputs, and the risks and benefits. Case studies from the literature in which DFT is applied to problems such as the simulation of the properties of corrosion inhibitors, oxidation of metallic surfaces, localized corrosion, and the dissolution of metallic materials are then reviewed. Some speculations as to the future utility of DFT to further corrosion science and engineering are then made.",31.0,6.365591397849462,0.5806451612903226,0.6236559139784946,0.043010752688172046,0.010752688172043012,3.793753682969947,2019,15.288288288288289
https://doi.org/10.5006/3093,Implementation of a Comprehensive Mechanistic Prediction Model of Mild Steel Corrosion in Multiphase Oil and Gas Pipelines,2018,55,False,article,CORROSION,"In the present study, the implementation of a comprehensive mechanistic predictive model for corrosion of mild steel in the oil and gas transmission pipelines is described. The present model simultaneously accounts for all major corrosion scenarios, including CO2 corrosion, H2S corrosion, and corrosion in the presence of organic acid and also incorporates the effect of corrosion product layer formation, including iron carbonate and iron sulfide. With this approach, the present model mechanistically reflects the mainstream understanding of corrosion in such environments and can be readily used to predict the corrosion rates in industrial applications. The model was implemented by using a generalized mathematical and programming approach that has built-in flexibility to add new chemical species and additional reactions in the future. The model was designed to make it easy to extend and cover an even broader range of conditions than it currently does, such as higher temperatures and pressures, nonideal solutions, etc. The mechanistic nature of the model allows it to be readily coupled with other applications such as computational fluid dynamics codes, multiphase flow simulators, process design simulators, etc. In order to demonstrate the capabilities of this model, the calculated corrosion rates were compared with the experimental corrosion rate data across a broad range of environmental conditions and brine chemical compositions.",30.285714285714285,6.745283018867925,0.6415094339622641,0.5943396226415094,0.02830188679245283,0.02358490566037736,3.161227471992207,2018,17.39830508474576
https://doi.org/10.5006/2242,"The Effect of Absorbed Hydrogen on the Corrosion of Steels: Review, Discussion, and Implications",2017,53,True,article,CORROSION,"The presence of absorbed hydrogen (H) within pure iron and most steels (including carbon and stainless steels) has been found to increase their corrosion. Historically, the enhanced corrosion of H-charged steels has been attributed to the ability of H to destabilize the passive film formed upon the metal. However, recent works have revealed that absorbed H can promote Fe dissolution even in non-passivating solutions. This indicates that the effect of H on metal corrosion could be “intrinsic,” rather than through “extrinsic” mechanisms involving solely the destabilization of the passive film. In this review, the impact of absorbed H on the corrosion of different types of steels has been collated, summarized, and discussed. The influence of H on the pitting and environmentally assisted cracking mechanisms of steels has been elaborated. Some implications of H-assisted corrosion from an engineering perspective have also been discussed.",20.285714285714285,6.542253521126761,0.6338028169014085,0.6056338028169014,0.056338028169014086,0.04929577464788732,2.7976539589442817,2017,18.944444444444443
https://doi.org/10.5006/1910,Effect of Salt Concentration on the Corrosion Behavior of Carbon Steel in CO2 Environment,2016,51,False,article,CORROSION,"Effect of salt (NaCl) concentration on the corrosion rate of carbon steel in CO2-saturated solutions was explored in a wide range from 0.001 wt% to 10 wt%. Electrochemical impedance spectroscopy (EIS) and linear polarization resistance (LPR) were utilized to determine the instantaneous corrosion rate of C1018 carbon steel under freely corroding condition. Both EIS and LPR results indicated that corrosion rate decreases with increasing salt concentration, and the highest corrosion rate was found at the lowest salt concentration (0.001 wt%). Potentiodynamic polarization and potentiostatic hold experiments were performed to study anodic and cathodic kinetics using microelectrode technique. Cathodic polarization results showed that the cathodic reaction is under diffusion or mixed control and the limiting current increases with decreasing salt concentration. Anodic polarization results suggested that chloride adsorption prevails at high salt concentration, while hydroxyl adsorption prevails at low salt concentration. Anodic current density increases with chloride concentration and an order of 0.5 was determined. Evans diagram was proposed to explain the salt concentration effect on both anodic and cathodic kinetics. Composition and structure of the corrosion scale were examined and its formation was dissected into two stages based on corrosion rate trend and visual observation.",16.25,7.066666666666666,0.7282051282051282,0.5794871794871795,0.06666666666666667,0.020512820512820513,2.1666666666666665,2016,23.53846153846154
https://doi.org/10.5006/3457,Clarifying the Role of Mg2Si and Si in Localized Corrosion of Aluminum Alloys by Quasi In Situ Transmission Electron Microscopy,2020,49,True,article,CORROSION,"The role of magnesium silicide (Mg2Si) and silicon (Si) particles in the localized corrosion of aluminum (Al) alloys was investigated herein. Sub-micrometer-sized Mg2Si and Si particles were grown in the Al matrix of Al-Mg-Si and Al-Si alloys, respectively, and characterized by transmission electron microscopy (TEM). A quasi in situ TEM technique was used to study an identical location containing Mg2Si or Si particle in the Al matrix, prior to and following a period of immersion in 0.1 M NaCl at pH 6, 2, and 12. At pH 6 and 2, Mg2Si was initially “anodic,” preferentially dealloying via selective dissolution of Mg, resulting in the development of SiO-rich remnants that are electrochemically inert. The SiO-rich remnants at pH 2 physically detached from the Al matrix. Silicon particles were electrochemically inert at pH 6, while “cathodic” at pH 2, dissolving the Al matrix at their periphery. It was observed that copper (Cu) was redeposited on Si particles at pH 2. At pH 12, Mg2Si and Si were “cathodic” to the Al matrix. This study clarifies, and provides new insights into, the characteristics of Al alloy physical manifestation of corrosion associated with Mg2Si and Si at the nanoscale.",19.5,6.01025641025641,0.6923076923076923,0.5487179487179488,0.02564102564102564,0.0,4.6117647058823525,2020,10.625
