doi,title,year,citations,is_oa,type,source_journal,abstract,ASL,MWL,LD,LC,JD,HD,NCC,ncc_group,mean_citations
https://doi.org/10.3390/cmd1010002,Influence of Hydrogen on Steel Components for Clean Energy,2018,45,True,article,Corrosion and Materials Degradation,"The influence of hydrogen on the mechanical properties of four, medium-strength, commercial, quenched-and-temped steels has been studied using the linearly increasing stress test (LIST) combined with cathodic hydrogen charging. The relationship was established between the equivalent hydrogen pressure and the hydrogen charging overpotential during cathodic hydrogen charging, though the use of electrochemical permeation experiments and thermal desorption spectroscopy. The cathodic hydrogen charging conditions were equivalent to testing in gaseous hydrogen at hydrogen fugacities of over a thousand bar. Under these hydrogen-charging conditions, there was no effect of hydrogen up to the yield stress. There was an influence of hydrogen on the final fracture, which occurred at the same stress as for the steels tested in air. The influence of hydrogen was on the details of the final fracture. In some cases, brittle fractures initiated by hydrogen, or DHF: Decohesive hydrogen fracture, initiated the final fracture of the specimen, which was largely by ductile micro-void coalescence (MVC), but did include some brittle fisheye fractures. Each fisheye was surrounded by MVC. This corresponds to MF: Mixed fracture, wherein a hydrogen microfracture mechanism (i.e., that producing the fisheyes) competed with the ductile MVC fracture. The fisheyes were associated with alumina oxide inclusion, which indicated that these features would be less for a cleaner steel. There was no subcritical crack growth. There was essentially no influence of hydrogen on ductility for the hydrogen conditions studied. At applied stress amplitudes above the threshold stress, fatigue initiation, for low cycle fatigue, occurred at a lower number of cycles with increasing hydrogen fugacity and increasing stress amplitude. This was caused by a decrease in the fatigue initiation period, and by an increase in the crack growth rate. In the presence of hydrogen, there was flat transgranular fracture with vague striations with some intergranular fracture at lower stresses. Mechanical overload occurred when the fatigue crack reached the critical length. There was no significant influence of hydrogen on the final fracture.",16.94736842105263,6.729813664596273,0.6242236024844721,0.4906832298136646,0.012422360248447204,0.015527950310559006,0.7978723404255319,2018,56.4
https://doi.org/10.3390/cmd1030019,"Modification, Degradation and Evaluation of a Few Organic Coatings for Some Marine Applications",2020,43,True,article,Corrosion and Materials Degradation,"Organic coatings for marine applications must have great corrosion protection and antifouling performance. This review presents an overview of recent investigations into coating microstructure, corrosion protection performance, antifouling behavior, and evaluation methods, particularly the substrate effect and environmental influence on coating protectiveness, aiming to improve operational practice in the coating industry. The review indicates that the presence of defects in an organic coating is the root cause of the corrosion damage of the coating. The protection performance of a coating system can be enhanced by proper treatment of the substrate and physical modification of the coating. Environmental factors may synergistically accelerate the coating degradation. The long-term protection performance of a coating system is extremely difficult to predict without coating defect information. Non-fouling coating and self-repairing coatings may be promising antifouling approaches. Based on the review, some important research topics are suggested, such as the exploration of rapid evaluation methods, the development of long-term cost-effective antifouling coatings in real marine environments.",20.0,7.40625,0.65625,0.59375,0.025,0.04375,0.9210174029451138,2020,46.6875
https://doi.org/10.3390/cmd1020007,The Corrosion Performance and Mechanical Properties of Mg-Zn Based Alloys—A Review,2020,42,True,article,Corrosion and Materials Degradation,"Magnesium alloys have shown great potential for applications as both structural and biomedical materials due to their high strength-to-weight ratio and good biodegradability and biocompatibility, respectively. Among them, Mg-Zn based alloys are attracting increasing interest for both applications. As such, this article provides a review of the corrosion performance and mechanical properties of Mg-Zn based alloys, including the influence of environment and processing on both of them. The strategies for tailoring corrosion resistance and/or mechanical properties by microstructure adjustment and surface treatment are discussed.",21.0,7.380952380952381,0.6547619047619048,0.7261904761904762,0.047619047619047616,0.0,0.8995983935742972,2020,46.6875
https://doi.org/10.3390/cmd3020015,The Role of Cracks in Chloride-Induced Corrosion of Carbon Steel in Concrete—Review,2022,41,True,article,Corrosion and Materials Degradation,"The majority of works in the field of chloride-indued corrosion of steel in concrete are focused on the cracks formed by the corrosion products. However, the number of studies on the influence of cracks (pre-cracked concrete) on corrosion is limited. Cracks create preferential/free paths for the penetration of chlorides, water, and oxygen into concrete; thus, the presence of cracks in concrete can intensify chloride-induced corrosion of steel reinforcement. This paper presents a review of the effects of cracking on the corrosion of steel in concrete. It was widely reported in the reviewed papers that cracks have a negative impact on concrete durability. They influence the chloride penetration and the chloride-induced corrosion of reinforcement in terms of the initiation and propagation stages. This influence is a complex function of many factors, including mix design, exposure conditions, crack frequency, crack orientation, crack width, and cover depth. Although there is a general agreement on the effects of cracks on the initiation of corrosion, the role of cracks and their widths on the propagation of corrosion in the long term is still under debate.",22.5,6.372222222222222,0.5722222222222222,0.5222222222222223,0.022222222222222223,0.011111111111111112,3.1721470019342357,2022,12.925
https://doi.org/10.3390/cmd3040031,Mg Corrosion—Recent Progress,2022,41,True,article,Corrosion and Materials Degradation,"Recent progress is reviewed. Recent developments include: (i) accumulation of evidence that electrochemical measurements of the Mg corrosion rate often do not agree with the steady state Mg corrosion rate as measured by weight loss; (ii) low Fe tolerance limits are caused by heat treatment of nominally high-purity Mg and the presence of Si, (iii) the intrinsic Mg corrosion rate is 0.3 mm/y in a chloride solution as measured by weight loss, (iv) there are many Mg alloys with corrosion rates between 0.3 and 1.0 mm/y, (v) there are few Mg alloys with corrosion rates less than 0.3 mm/y, (vi) experimental evidence contradicts the enhanced catalytic activity mechanism of Mg corrosion, (vii) experiments support the uni-positive Mg+ mechanism, (viii) new compelling experimental evidence supporting the uni-positive Mg+ corrosion mechanism has been provided by electrochemical impedance spectroscopy (EIS), and (ix) the uni-positive Mg+ corrosion mechanism provides new insights for understanding the performance of Mg-air batteries and for the development of better Mg anodes.",27.0,6.549382716049383,0.7345679012345679,0.6111111111111112,0.043209876543209874,0.024691358024691357,3.1721470019342357,2022,12.925
https://doi.org/10.3390/cmd3020013,Atmospheric Corrosion of Silver and Silver Nanoparticles,2022,33,True,article,Corrosion and Materials Degradation,"Even though it is a noble metal, silver will corrode in ambient atmospheres, predominantly by reacting with sulfur-containing gases such as hydrogen sulfide (H2S) and carbonyl sulfide (OCS) to form the silver sulfide (Ag2S) acanthite. Other aspects of the environment, such as relative humidity and the presence of oxidizing species, also play a critical role. With the emergence of silver nanoparticles for a range of technological and medical applications, there has been a revival of interest in the corrosion behavior of this important metal. This article reviews the current understanding of the atmospheric corrosion of silver in both the bulk and nanoparticle forms. Gaps in our current understanding and areas for future investigation are identified.",23.0,6.495652173913044,0.5826086956521739,0.6782608695652174,0.06956521739130435,0.02608695652173913,2.553191489361702,2022,12.925
https://doi.org/10.3390/cmd3040037,"Corrosion Inhibition, Inhibitor Environments, and the Role of Machine Learning",2022,30,True,article,Corrosion and Materials Degradation,"Machine learning (ML) is providing a new design paradigm for many areas of technology, including corrosion inhibition. However, ML models require relatively large and diverse training sets to be most effective. This paper provides an overview of developments in corrosion inhibitor research, focussing on how corrosion performance data can be incorporated into machine learning and how large sets of inhibitor performance data that are suitable for training robust ML models can be developed through various corrosion inhibition testing approaches, especially high-throughput performance testing. It examines different types of environments where corrosion by-products and electrolytes operate, with a view to understanding how conventional inhibitor testing methods may be better designed, chosen, and applied to obtain the most useful performance data for inhibitors. The authors explore the role of modern characterisation techniques in defining corrosion chemistry in occluded structures (e.g., lap joints) and examine how corrosion inhibition databases generated by these techniques can be exemplified by recent developments. Finally, the authors briefly discuss how the effects of specific structures, alloy microstructures, leaching structures, and kinetics in paint films may be incorporated into machine learning strategies.",22.875,7.163934426229508,0.6721311475409836,0.6338797814207651,0.02185792349726776,0.0273224043715847,2.3210831721470018,2022,12.925
https://doi.org/10.3390/cmd2030021,Understanding Corrosion Morphology of Duplex Stainless Steel Wire in Chloride Electrolyte,2021,28,True,article,Corrosion and Materials Degradation,"The corrosion morphology in grade 2205 duplex stainless steel wire was studied to understand the nature of pitting and the causes of the ferrite phase’s selective corrosion in acidic (pH 3) NaCl solutions at 60 °C. It is shown that the corrosion mechanism is always pitting, which either manifests lacy cover perforation or densely arrayed selective cavities developing selectively on the ferrite phase. Pits with a lacy metal cover form in concentrated chloride solutions, whereas the ferrite phase’s selective corrosion develops in diluted electrolytes, showing dependency on the chloride-ion concentration. The pit perforation is probabilistic and occurs on both austenite and ferrite grains. The lacy metal covers collapse in concentrated solutions but remain intact in diluted electrolytes. The collapse of the lacy metal cover happens due to hydrogen embrittlement. Pit evolution is deterministic and occurs selectively in the ferrite phase in light chloride solutions.",20.571428571428573,6.694444444444445,0.7013888888888888,0.5763888888888888,0.0763888888888889,0.013888888888888888,1.7580398162327717,2021,15.926829268292684
https://doi.org/10.3390/cmd4040031,A Review on Tribocorrosion Behavior of Aluminum Alloys: From Fundamental Mechanisms to Alloy Design Strategies,2023,26,True,article,Corrosion and Materials Degradation,"Tribocorrosion, a research field that has been evolving for decades, has gained renewed attention in recent years, driven by increased demand for wear- and corrosion-resistant materials from biomedical implants, nuclear power generation, advanced manufacturing, batteries, marine and offshore industries, etc. In the United States, wear and corrosion are estimated to cost nearly USD 300 billion per year. Among various important structural materials, passive metals such as aluminum alloys are most vulnerable to tribocorrosion due to the wear-accelerated corrosion as a result of passive film removal. Thus, designing aluminum alloys with better tribocorrosion performance is of both scientific and practical importance. This article reviews five decades of research on the tribocorrosion of aluminum alloys, from experimental to computational studies. Special focus is placed on two aspects: (1) The effects of alloying and grain size on the fundamental wear, corrosion, and tribocorrosion mechanisms; and (2) Alloy design strategies to improve the tribocorrosion resistance of aluminum alloys. Finally, the paper sheds light on the current challenges faced and outlines a few future research directions in the field of tribocorrosion of aluminum alloys.",25.571428571428573,6.88268156424581,0.6759776536312849,0.6480446927374302,0.0223463687150838,0.027932960893854747,2.329479768786127,2023,11.161290322580646
https://doi.org/10.3390/cmd4040033,"Review on Corrosion, Tribocorrosion and Osseointegration of Titanium Alloys as Biomaterials",2023,25,True,article,Corrosion and Materials Degradation,"When introduced into the body, the implant interacts with biological environment and may suffer corrosion. In addition, when this implant is submitted to friction, it may degrade by tribocorrosion due to the simultaneous action of corrosion by the body liquid and mechanical wear. Both corrosion and tribocorrosion are connected to the presence of proteins that cover the surface implant. The latter plays an ambiguous role on corrosion since dozens of contradictory papers pointed out their beneficial or detrimental effect. After its introduction into the body, the implant should form a direct interface with bone through structural and functional connection. The osseointegration and the strength of interfacial bond depend on surface properties of the implant, namely, its topographical and physico-chemical properties. In addition, since bone cells are sensitive to the species produced during the implant corrosion, when corrosion occurs, this may lead to impact osseointegration and to cause implant loosening. There is a strong connection between corrosion and osseointegration, both of which are worth discussion. That is the object of the present narrative review where we will discuss: (1) corrosion and tribocorrosion of titanium alloys used as biomaterials paying particular attention to the influence of proteins, (2) the effect of implant roughness and surface energy on osseointegration.",22.88888888888889,6.713592233009709,0.5679611650485437,0.5679611650485437,0.014563106796116505,0.014563106796116505,2.2398843930635834,2023,11.161290322580646
https://doi.org/10.3390/cmd2020013,The Influence of Archaeometallurgical Copper Alloy Castings Microstructure towards Corrosion Evolution in Various Corrosive Media,2021,24,True,article,Corrosion and Materials Degradation,"The local patterns at the interfaces of corrosion stratification, developed on two archaeometallurgical bronzes (a Cu-Sn-Pb and a Cu-Zn-Sn-Pb alloy), in the as-cast condition, were assessed by OM and SEM-EDS systematic elemental chemical analyses. Previously, the alloys—whose metallurgical features and electrochemical behaviour were already well studied—have been subjected to laboratory corrosion experiments. The corrosion procedures involved electrochemical anodic polarization experiments in various chloride media: 0.1 mol/L NaCl, 0.6 mol/L NaCl and two other synthetic chloride-containing solutions, representing electrolytes present in marine urban atmosphere and in the soil of coastal sites. The characterization of the Cu-Sn-Pb alloy electrochemical patinas after anodic sweep (OCP+ 0.6 V) revealed that the metal in all electrolytes undergoes extensive chloride attack and selective dissolution of copper which initiates from the dendritic areas acting as anodic sites. The most abundant corrosion products identified by FTIR in all electrochemical patinas were Cu2(OH)3Cl), Cu2(OH)2CO3 and amorphous Cu and Sn oxides. The characterization of the Cu-Sn-Pb alloy electrochemical patina after slow anodic sweep (OCP+ 1.5 V) in 0.1 mol/L NaCl reveals selective oxidation of dendrites and higher decuprification rate in these areas. Corrosion products of Sn-rich interdendritic areas are dominated by oxygen species (oxides, hydroxides, hydroxyoxides) and Cu-rich dendrites by chlorides. In the case of Cu-Zn-Sn-Pb, Zn in dendritic areas is preferentially attacked. The alloy undergoes simultaneous dezincification and decuprification, with the former progressing faster, especially in dendritic areas. The two processes at the alloy/patina interface leave behind a metal surface where α-dendrites are enriched in Sn compared to the alloy matrix. The results of this study highlight the dynamic profile of corrosion layer build-up in bronze and brass. Moreover, the perception of the dealloying mechanisms progression on casting features, at mid-term corrosion stages, is extended.",16.823529411764707,7.125874125874126,0.6853146853146853,0.5909090909090909,0.04195804195804196,0.01048951048951049,1.5068912710566615,2021,15.926829268292684
https://doi.org/10.3390/cmd3030025,Corrosion Behavior of Stainless Steels in CO2 Absorption Process Using Aqueous Solution of Monoethanolamine (MEA),2022,22,True,article,Corrosion and Materials Degradation,"The corrosion behavior of two stainless steels (316L and 304L) was evaluated using a CO2-loaded aqueous solution of 30 wt.% monoethanolamine (MEA) with a view to simulating corrosion related mechanisms in amine treatment procedures. Corrosion behavior was experimentally evaluated as a function of CO2 loading and solution temperature, using electrochemical techniques (polarization curves, cyclic polarization, and EIS measurement). The results reveal that the aqueous MEA solution containing CO2 creates a favorable environment for the corrosion of both stainless steels. The rate of corrosion is accelerated when the temperature of the loaded MEA solution rises, which was attributed to the thermal degradation of the loaded MEA, thus causing higher kinetics of the cathodic reactions at higher temperatures. More specifically, for the SS 304L the corrosion rate is almost doubled when the solution temperature is increased from 25 °C to 40 °C and is quadrupled when the solution temperature rises to 80 °C. For the SS 316L, the corrosion rate becomes almost threefold and sixfold upon increasing temperature of the load amine solution to 40 °C and 80 °C, respectively. The overall corrosion rate of SS 316L is lower with respect to the SS 304L for the same temperature and loading conditions. The essential dependency of corrosion rate on solution type (unloaded and loaded MEA solution) demonstrates that the corrosion process and reactions are controlled by a diffusion mechanism.",25.22222222222222,6.462555066079295,0.6651982378854625,0.4889867841409692,0.02643171806167401,0.013215859030837005,1.702127659574468,2022,12.925
https://doi.org/10.3390/cmd3040038,"A Critical Review of Radiolysis Issues in Water-Cooled Fission and Fusion Reactors: Part II, Prediction of Corrosion Damage in Operating Reactors",2022,19,True,article,Corrosion and Materials Degradation,"The radiolysis of water is a significant cause of corrosion damage in the primary heat transport systems (PHTSs) of water-cooled, fission nuclear power reactors (BWRs, PWRs, and CANDUs) and is projected to be a significant factor in the evolution of corrosion damage in future fusion reactors (e.g., the ITER that is currently under development). In Part I of this two-part series, we reviewed the proposed mechanisms for the radiolysis of water and demonstrate that radiolysis leads to the formation of a myriad of oxidizing and reducing species. In this Part II, we review the role that the radiolysis species play in establishing the electrochemical corrosion potential (ECP) and the development of corrosion damage due to intergranular stress corrosion cracking (IGSCC) in reactor PHTSs. We demonstrate, that the radiolytic oxidizing radiolysis products, such as O2, H2O2, HO2−, and OH, when in molar excess over reducing species (H2, H, and O22−), some of which (H2) are preferentially stripped from the coolant upon boiling in a BWR PHTS, for example, renders the coolant in many BWRs oxidizing, thereby shifting the ECP in the positive direction to a value that is more positive than the critical potential (Ecrit = −0.23 Vshe at 288 °C) for IGSCC in sensitized austenitic stainless steel (e.g., Type 304 SS). This has led to many IGSCC incidents in operating BWRs over the past five decades that has exacted a great cost on the plant operators and electricity consumers, alike. In the case of PWRs, the primary circuits are pressurized with hydrogen to give a hydrogen concentration of 10 to 50 cm3/kgH2O (0.89 to 4.46 ppm), such that no sustained boiling occurs, and the hydrogen suppresses the radiolysis of water, thereby inhibiting the formation of oxidizing radiolysis products from water. Thus, the ECP is dominated by the hydrogen electrode reaction (HER), although important deviations from the HER equilibrium potential may occur, particularly at low [H2]. In any event, the ECP is displaced to approximately −0.85 Vshe, which is below the critical potential for IGSCC in sensitized stainless steels but is also more negative than the critical potential for the hydrogen-induced cracking (HIC) of mill-annealed Alloy 600. This has led to extensive cracking of steam generator tubing and other components (e.g., control rod drive tubes, pressurizer components) in PWRs that has also exacted a high cost on operators and power consumers. Although the ITER has yet to operate, the proposed chemistry protocol for the coolant places it close to a BWR operating on Normal Water Chemistry (NWC) without boiling or, if hydrogen is added to the IBED-PHTS, close to a BWR on Hydrogen Water Chemistry (HWC). In the current ITER technology, the concentration of H2 in the IBED-PHTS is specified to be 80 ppb, which is the concentration that will be experienced in both the Plasma Flux Area (PFA) and in the Out of Plasma Flux Area (OPFA). That corresponds to 0.90 cc(STP) H2/KgH2O, compared with 20–50 cc(STP) H2/KgH2O employed in a PWR primary coolant circuit and 5.5 to 22 cc(STP) H2/KgH2O in a BWR on hydrogen water chemistry (HWC). We predict that a hydrogen concentration of 80 ppb is sufficient to reduce the ECP in the OPFA to a level (−0.324 Vshe) that is sufficient to suppress the crack growth rate (CGR) below the practical, maximum level of 10−9 cm/s (0.315 mm/a) at which SCC is considered not to be a problem in a coolant circuit but, in the PFA, the ECP is predicted to be 0.380 Vshe, which gives a calculated standard CGR of 2.7 × 10−6 cm/s. This is more than three orders in magnitude greater that the desired maximum value of 10−9 cm/s. We recommend that the HWC issue in ITER be revisited to develop a protocol that is effective in suppressing both the ECP and the CGR in the PFA to levels that permit the operation of the IBED-PHTS in accordance with the experience gained in fission reactor technology.",21.06451612903226,5.895865237366003,0.5957120980091883,0.46401225114854516,0.018376722817764167,0.015313935681470138,1.4700193423597678,2022,12.925
